Anio,Nomestado,Nomddr,Nomcader,Nommunicipio,Nomcicloproductivo,Nommodalidad,Nomunidad,Nomcultivo Sin Um,Sembrada,Cosechada,Siniestrada,Rendimiento,Precio,Valorproduccion
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Coatlán,Perennes,Riego,Tonelada,Aguacate,6.25,1.75,0.0,6.2,25464.06,276285.05
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Coatlán,Perennes,Riego,Tonelada,Manzana,2.6,0.0,0.0,0.0,0.0,0.0
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Ejutla,Otoño-Invierno,Riego,Tonelada,Calabacita,7.5,7.5,0.0,17.42,7192.94,939613.75
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Ejutla,Otoño-Invierno,Riego,Tonelada,Chile verde,6.24,6.24,0.0,6.22,14000.53,543360.57
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Ejutla,Otoño-Invierno,Riego,Tonelada,Frijol,7.0,7.0,0.0,1.23,13872.3,119440.5
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Ejutla,Otoño-Invierno,Riego,Tonelada,Maíz grano,4.5,4.5,0.0,2.97,3782.45,50533.53
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Ejutla,Otoño-Invierno,Riego,Tonelada,Sandía,4.64,4.64,0.0,27.92,4295.92,556536.44
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Ejutla,Otoño-Invierno,Riego,Tonelada,Tomate rojo (jitomate),1.75,1.75,0.0,238.3,6567.88,2739003.0
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Ejutla,Otoño-Invierno,Riego,Tonelada,Tomate verde,6.48,6.48,0.0,10.18,8748.5,577138.55
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Ejutla,Primavera-Verano,Riego,Tonelada,Frijol,16.0,16.0,0.0,0.84,13418.09,180339.13
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Ejutla,Primavera-Verano,Riego,Tonelada,Maíz grano,30.15,30.15,0.0,2.43,3819.45,279812.91
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Ejutla,Primavera-Verano,Riego,Tonelada,Tomate rojo (jitomate),2.5,2.5,0.0,195.5,8118.65,3967990.19
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Ejutla,Primavera-Verano,Temporal,Tonelada,Frijol,27.0,27.0,0.0,0.65,13854.13,243139.98
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Ejutla,Primavera-Verano,Temporal,Tonelada,Maíz grano,371.0,371.0,0.0,1.2,3777.96,1681947.79
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Ejutla,Perennes,Riego,Tonelada,Alfalfa verde,35.0,35.0,0.0,81.0,461.01,1306963.35
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Ejutla,Perennes,Temporal,Tonelada,Agave,34.0,3.5,0.0,66.91,3539.83,828992.79
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Ejutla,Perennes,Temporal,Tonelada,Tuna,2.25,1.95,0.0,5.65,6302.13,69449.47
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Suchixtepec,Primavera-Verano,Riego,Tonelada,Tomate rojo (jitomate),0.65,0.65,0.0,199.8,8205.49,1065646.99
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Suchixtepec,Primavera-Verano,Temporal,Tonelada,Maíz grano,335.0,335.0,0.0,1.0,3763.55,1260789.25
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Suchixtepec,Perennes,Riego,Tonelada,Aguacate,6.75,3.5,0.0,7.0,26478.91,648733.3
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Suchixtepec,Perennes,Riego,Tonelada,Durazno,4.6,4.1,0.0,7.2,9307.1,274745.59
2020,Oaxaca,Valles Centrales,Miahuatlán,San Miguel Suchixtepec,Perennes,Riego,Tonelada,Manzana,2.49,2.0,0.0,7.72,9374.52,144742.59
2020,Oaxaca,Valles Centrales,Miahuatlán,San Nicolás,Otoño-Invierno,Riego,Tonelada,Frijol,5.5,5.5,0.0,0.99,13879.96,75645.78
2020,Oaxaca,Valles Centrales,Miahuatlán,San Nicolás,Otoño-Invierno,Riego,Tonelada,Maíz grano,9.5,9.5,0.0,3.09,3768.42,110490.07
2020,Oaxaca,Valles Centrales,Miahuatlán,San Nicolás,Otoño-Invierno,Riego,Tonelada,Tomate rojo (jitomate),0.06,0.06,0.0,225.67,6397.35,86620.12
2020,Oaxaca,Valles Centrales,Miahuatlán,San Nicolás,Primavera-Verano,Riego,Tonelada,Frijol,9.2,9.2,0.0,0.68,13693.07,85718.62
2020,Oaxaca,Valles Centrales,Miahuatlán,San Nicolás,Primavera-Verano,Riego,Tonelada,Maíz grano,28.75,28.75,0.0,2.35,3894.96,263143.5
2020,Oaxaca,Valles Centrales,Miahuatlán,San Nicolás,Primavera-Verano,Temporal,Tonelada,Frijol,22.0,22.0,0.0,0.75,13722.72,226424.88
2020,Oaxaca,Valles Centrales,Miahuatlán,San Nicolás,Primavera-Verano,Temporal,Tonelada,Maíz grano,531.0,531.0,0.0,0.96,3799.89,1937031.93
2020,Oaxaca,Valles Centrales,Miahuatlán,San Pablo Coatlán,Otoño-Invierno,Riego,Tonelada,Frijol,18.0,18.0,0.0,1.08,14060.03,273326.98
2020,Oaxaca,Valles Centrales,Miahuatlán,San Pablo Coatlán,Otoño-Invierno,Riego,Tonelada,Maíz grano,47.2,47.2,0.0,2.97,3891.36,545023.88
2020,Oaxaca,Valles Centrales,Miahuatlán,San Pablo Coatlán,Otoño-Invierno,Riego,Tonelada,Tomate rojo (jitomate),0.55,0.55,0.0,240.51,6540.7,865203.8
2020,Oaxaca,Valles Centrales,Miahuatlán,San Pablo Coatlán,Primavera-Verano,Riego,Tonelada,Frijol,4.55,4.55,0.0,0.82,13397.84,49973.94
2020,Oaxaca,Valles Centrales,Miahuatlán,San Pablo Coatlán,Primavera-Verano,Riego,Tonelada,Maíz grano,96.0,96.0,0.0,2.5,3808.55,914052.0
2020,Oaxaca,Valles Centrales,Miahuatlán,San Pablo Coatlán,Primavera-Verano,Temporal,Tonelada,Frijol,87.0,87.0,0.0,0.72,13750.27,861316.91
2020,Oaxaca,Valles Centrales,Miahuatlán,San Pablo Coatlán,Primavera-Verano,Temporal,Tonelada,Maíz grano,1389.5,1389.5,0.0,1.1,3820.51,5839458.51
2020,Oaxaca,Valles Centrales,Miahuatlán,San Pablo Coatlán,Perennes,Riego,Tonelada,Aguacate,7.0,4.0,0.0,7.21,26025.2,750566.77
2020,Oaxaca,Valles Centrales,Miahuatlán,San Pablo Coatlán,Perennes,Temporal,Tonelada,Café cereza,482.8,480.3,0.0,1.29,4829.39,2983644.08
2020,Oaxaca,Valles Centrales,Miahuatlán,San Pedro Mixtepec,Otoño-Invierno,Riego,Tonelada,Tomate rojo (jitomate),0.01,0.01,0.0,204.0,6543.6,13348.94
2020,Oaxaca,Valles Centrales,Miahuatlán,San Pedro Mixtepec,Primavera-Verano,Temporal,Tonelada,Maíz grano,297.0,297.0,0.0,1.0,3810.37,1131679.89
2020,Oaxaca,Valles Centrales,Miahuatlán,San Pedro Mixtepec,Perennes,Riego,Tonelada,Durazno,3.85,3.6,0.0,7.42,9372.18,250330.93
2020,Oaxaca,Valles Centrales,Miahuatlán,San Sebastián Coatlán,Otoño-Invierno,Riego,Tonelada,Tomate rojo (jitomate),0.25,0.25,0.0,201.96,6621.91,334340.24
2020,Oaxaca,Valles Centrales,Miahuatlán,San Sebastián Coatlán,Primavera-Verano,Riego,Tonelada,Tomate rojo (jitomate),0.4,0.4,0.0,210.1,8143.55,684383.94
2020,Oaxaca,Valles Centrales,Miahuatlán,San Sebastián Coatlán,Primavera-Verano,Temporal,Tonelada,Maíz grano,1022.0,1022.0,0.0,1.1,3779.07,4248430.49
2020,Oaxaca,Valles Centrales,Miahuatlán,San Sebastián Coatlán,Perennes,Temporal,Tonelada,Café cereza,759.9,755.15,0.0,1.35,4704.23,4779069.9
2020,Oaxaca,Valles Centrales,Miahuatlán,San Sebastián Coatlán,Perennes,Temporal,Tonelada,Manzana,10.81,10.66,0.0,6.84,9164.57,668188.8
2020,Oaxaca,Valles Centrales,Miahuatlán,San Sebastián Río Hondo,Otoño-Invierno,Riego,Tonelada,Tomate rojo (jitomate),1.0,1.0,0.0,210.0,6597.04,1385378.4
2020,Oaxaca,Valles Centrales,Miahuatlán,San Sebastián Río Hondo,Primavera-Verano,Temporal,Tonelada,Maíz grano,870.0,870.0,0.0,1.0,3781.49,3289896.3
2020,Oaxaca,Valles Centrales,Miahuatlán,San Sebastián Río Hondo,Perennes,Riego,Tonelada,Aguacate,4.25,2.25,0.0,6.1,25050.84,343948.03
2020,Oaxaca,Valles Centrales,Miahuatlán,San Sebastián Río Hondo,Perennes,Riego,Tonelada,Durazno,14.13,13.78,0.0,7.52,9295.55,963297.85
2020,Oaxaca,Valles Centrales,Miahuatlán,San Sebastián Río Hondo,Perennes,Riego,Tonelada,Manzana,5.82,0.0,0.0,0.0,0.0,0.0
2020,Oaxaca,Valles Centrales,Miahuatlán,San Simón Almolongas,Primavera-Verano,Riego,Tonelada,Frijol,10.27,10.27,0.0,0.8,13550.91,111388.48
2020,Oaxaca,Valles Centrales,Miahuatlán,San Simón Almolongas,Primavera-Verano,Riego,Tonelada,Tomate rojo (jitomate),1.05,1.05,0.0,265.0,8053.43,2240866.9
2020,Oaxaca,Valles Centrales,Miahuatlán,San Simón Almolongas,Primavera-Verano,Temporal,Tonelada,Frijol,15.0,15.0,0.0,0.75,13726.91,154427.74
2020,Oaxaca,Valles Centrales,Miahuatlán,San Simón Almolongas,Primavera-Verano,Temporal,Tonelada,Maíz grano,543.0,543.0,0.0,1.08,3835.14,2249079.5
2020,Oaxaca,Valles Centrales,Miahuatlán,San Simón Almolongas,Perennes,Riego,Tonelada,Aguacate,1.86,1.38,0.0,7.0,26372.39,254757.29
2020,Oaxaca,Valles Centrales,Miahuatlán,San Simón Almolongas,Perennes,Temporal,Tonelada,Agave,53.0,23.0,0.0,65.0,3510.42,5248077.9
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Ana,Otoño-Invierno,Riego,Tonelada,Frijol,4.0,4.0,0.0,1.29,14112.97,72822.93
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Ana,Otoño-Invierno,Riego,Tonelada,Maíz grano,32.0,32.0,0.0,2.96,3777.51,357465.77
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Ana,Otoño-Invierno,Riego,Tonelada,Tomate rojo (jitomate),1.0,1.0,0.0,223.8,6518.61,1458864.92
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Ana,Primavera-Verano,Riego,Tonelada,Frijol,0.5,0.5,0.0,0.84,13575.5,5701.71
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Ana,Primavera-Verano,Riego,Tonelada,Maíz grano,22.8,22.8,0.0,2.35,3833.94,205422.51
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Ana,Primavera-Verano,Riego,Tonelada,Tomate rojo (jitomate),0.6,0.6,0.0,210.0,8137.68,1025347.68
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Ana,Primavera-Verano,Temporal,Tonelada,Frijol,13.5,13.5,0.0,0.72,13767.13,133816.5
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Ana,Primavera-Verano,Temporal,Tonelada,Maíz grano,740.0,740.0,0.0,1.1,3784.69,3080737.66
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Ana,Perennes,Riego,Tonelada,Aguacate,1.65,1.0,0.0,7.4,26479.56,195948.74
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Ana,Perennes,Temporal,Tonelada,Agave,169.92,76.22,0.0,66.81,3500.99,17827951.34
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Catarina Cuixtla,Otoño-Invierno,Riego,Tonelada,Tomate rojo (jitomate),0.07,0.07,0.0,221.14,6445.4,99774.79
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Catarina Cuixtla,Primavera-Verano,Riego,Tonelada,Tomate rojo (jitomate),0.15,0.15,0.0,190.73,8144.51,233014.43
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Catarina Cuixtla,Primavera-Verano,Temporal,Tonelada,Frijol,21.0,21.0,0.0,0.76,13768.78,219749.73
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Catarina Cuixtla,Primavera-Verano,Temporal,Tonelada,Maíz grano,415.0,415.0,0.0,1.0,3821.72,1586013.8
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Catarina Cuixtla,Perennes,Riego,Tonelada,Aguacate,1.84,1.5,0.0,6.1,25098.41,229650.45
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Cruz Xitla,Otoño-Invierno,Riego,Tonelada,Tomate rojo (jitomate),1.15,1.15,0.0,232.7,6525.37,1746254.27
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Cruz Xitla,Primavera-Verano,Riego,Tonelada,Frijol,4.4,4.4,0.0,0.84,13266.34,49085.46
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Cruz Xitla,Primavera-Verano,Riego,Tonelada,Maíz grano,22.0,22.0,0.0,2.36,3786.77,196609.1
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Cruz Xitla,Primavera-Verano,Riego,Tonelada,Tomate rojo (jitomate),0.3,0.3,0.0,166.1,7956.99,396496.81
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Cruz Xitla,Primavera-Verano,Temporal,Tonelada,Frijol,10.8,10.8,0.0,0.74,13738.19,109768.14
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Cruz Xitla,Primavera-Verano,Temporal,Tonelada,Maíz grano,790.2,790.2,0.0,1.11,3815.79,3346905.72
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Lucía Miahuatlán,Otoño-Invierno,Riego,Tonelada,Tomate rojo (jitomate),0.05,0.05,0.0,193.0,6445.2,62196.18
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Lucía Miahuatlán,Primavera-Verano,Riego,Tonelada,Tomate rojo (jitomate),0.35,0.35,0.0,179.6,8147.25,512136.14
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Lucía Miahuatlán,Primavera-Verano,Temporal,Tonelada,Frijol,7.5,7.5,0.0,0.79,13797.72,81820.48
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Lucía Miahuatlán,Primavera-Verano,Temporal,Tonelada,Maíz grano,440.0,440.0,0.0,1.13,3798.66,1888693.75
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Lucía Miahuatlán,Perennes,Riego,Tonelada,Aguacate,3.75,3.3,0.0,7.1,25279.57,592300.33
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa Lucía Miahuatlán,Perennes,Riego,Tonelada,Manzana,0.4,0.0,0.0,0.0,0.0,0.0
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa María Ozolotepec,Primavera-Verano,Riego,Tonelada,Tomate rojo (jitomate),0.3,0.3,0.0,177.9,8138.46,434349.61
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa María Ozolotepec,Primavera-Verano,Temporal,Tonelada,Frijol,5.0,5.0,0.0,0.78,13797.72,53811.11
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa María Ozolotepec,Primavera-Verano,Temporal,Tonelada,Maíz grano,661.0,661.0,0.0,1.08,3834.91,2737665.55
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa María Ozolotepec,Perennes,Riego,Tonelada,Aguacate,6.95,6.0,0.0,7.15,25848.3,1108892.07
2020,Oaxaca,Valles Centrales,Miahuatlán,Santa María Ozolotepec,Perennes,Temporal,Tonelada,Café cereza,1173.75,1170.0,0.0,1.15,4803.77,6481198.45
2020,Oaxaca,Valles Centrales,Miahuatlán,Santiago Xanica,Otoño-Invierno,Riego,Tonelada,Tomate rojo (jitomate),0.04,0.04,0.0,213.0,6472.35,55144.42
2020,Oaxaca,Valles Centrales,Miahuatlán,Santiago Xanica,Primavera-Verano,Riego,Tonelada,Tomate rojo (jitomate),0.24,0.24,0.0,145.08,8211.23,285915.03
2020,Oaxaca,Valles Centrales,Miahuatlán,Santiago Xanica,Primavera-Verano,Temporal,Tonelada,Frijol,9.8,9.8,0.0,0.79,13674.55,105841.02
2020,Oaxaca,Valles Centrales,Miahuatlán,Santiago Xanica,Primavera-Verano,Temporal,Tonelada,Maíz grano,488.0,488.0,0.0,1.08,3805.21,2005497.88
2020,Oaxaca,Valles Centrales,Miahuatlán,Santiago Xanica,Perennes,Riego,Tonelada,Aguacate,3.13,2.75,0.0,6.5,25833.38,461900.83
2020,Oaxaca,Valles Centrales,Miahuatlán,Santiago Xanica,Perennes,Temporal,Tonelada,Café cereza,2168.25,2137.75,0.0,1.35,4768.29,13770956.02
2020,Oaxaca,Valles Centrales,Miahuatlán,Santo Domingo Ozolotepec,Otoño-Invierno,Riego,Tonelada,Tomate rojo (jitomate),0.03,0.03,0.0,185.0,6426.13,35665.02
2020,Oaxaca,Valles Centrales,Miahuatlán,Santo Domingo Ozolotepec,Primavera-Verano,Riego,Tonelada,Tomate rojo (jitomate),0.2,0.2,0.0,158.9,8304.08,263903.66
2020,Oaxaca,Valles Centrales,Miahuatlán,Santo Domingo Ozolotepec,Primavera-Verano,Temporal,Tonelada,Frijol,8.5,8.5,0.0,0.78,13681.35,90707.35
2020,Oaxaca,Valles Centrales,Miahuatlán,Santo Domingo Ozolotepec,Primavera-Verano,Temporal,Tonelada,Maíz grano,302.0,302.0,0.0,1.11,3825.73,1282461.21
2020,Oaxaca,Valles Centrales,Miahuatlán,Santo Domingo Ozolotepec,Perennes,Riego,Tonelada,Aguacate,5.0,4.25,0.0,6.55,25062.26,697733.32
2020,Oaxaca,Valles Centrales,Miahuatlán,Santo Tomás Tamazulapan,Otoño-Invierno,Riego,Tonelada,Cebolla,4.0,4.0,0.0,17.82,7172.71,511270.77
2020,Oaxaca,Valles Centrales,Miahuatlán,Santo Tomás Tamazulapan,Otoño-Invierno,Riego,Tonelada,Frijol,11.0,11.0,0.0,1.16,14095.71,179861.26
2020,Oaxaca,Valles Centrales,Miahuatlán,Santo Tomás Tamazulapan,Otoño-Invierno,Riego,Tonelada,Maíz grano,13.0,13.0,0.0,2.78,3916.67,141470.12
2020,Oaxaca,Valles Centrales,Miahuatlán,Santo Tomás Tamazulapan,Primavera-Verano,Riego,Tonelada,Maíz grano,17.0,17.0,0.0,2.4,3878.3,158234.64
2020,Oaxaca,Valles Centrales,Miahuatlán,Santo Tomás Tamazulapan,Primavera-Verano,Temporal,Tonelada,Frijol,33.0,33.0,0.0,0.73,13725.22,330640.55
2020,Oaxaca,Valles Centrales,Miahuatlán,Santo Tomás Tamazulapan,Primavera-Verano,Temporal,Tonelada,Maíz grano,652.5,652.5,0.0,1.13,3719.19,2742270.36
2020,Oaxaca,Valles Centrales,Miahuatlán,Santo Tomás Tamazulapan,Perennes,Riego,Tonelada,Aguacate,11.95,8.7,0.0,7.33,26489.77,1689252.63
2020,Oaxaca,Valles Centrales,Miahuatlán,Santo Tomás Tamazulapan,Perennes,Riego,Tonelada,Manzana,3.55,3.3,0.0,7.25,9302.36,222512.45
2020,Oaxaca,Valles Centrales,Miahuatlán,Santo Tomás Tamazulapan,Perennes,Temporal,Tonelada,Agave,17.5,3.0,0.0,64.12,3512.04,675576.01
2020,Oaxaca,Valles Centrales,Miahuatlán,San Vicente Coatlán,Primavera-Verano,Riego,Tonelada,Frijol,19.75,19.75,0.0,0.8,13531.73,213801.33
2020,Oaxaca,Valles Centrales,Miahuatlán,San Vicente Coatlán,Primavera-Verano,Riego,Tonelada,Maíz grano,8.5,8.5,0.0,2.35,3773.88,75402.12
2020,Oaxaca,Valles Centrales,Miahuatlán,San Vicente Coatlán,Primavera-Verano,Riego,Tonelada,Tomate rojo (jitomate),0.35,0.35,0.0,185.11,8017.99,519485.57
2020,Oaxaca,Valles Centrales,Miahuatlán,San Vicente Coatlán,Primavera-Verano,Temporal,Tonelada,Frijol,33.0,33.0,0.0,0.73,13780.24,331965.98
2020,Oaxaca,Valles Centrales,Miahuatlán,San Vicente Coatlán,Primavera-Verano,Temporal,Tonelada,Maíz grano,1683.0,1683.0,0.0,1.13,3831.83,7287335.98
2020,Oaxaca,Valles Centrales,Miahuatlán,San Vicente Coatlán,Perennes,Temporal,Tonelada,Agave,257.0,98.5,0.0,66.1,3675.27,23929131.68
2020,Oaxaca,Valles Centrales,Miahuatlán,Sitio de Xitlapehua,Otoño-Invierno,Riego,Tonelada,Tomate rojo (jitomate),0.15,0.15,0.0,201.13,6542.22,197378.78
2020,Oaxaca,Valles Centrales,Miahuatlán,Sitio de Xitlapehua,Primavera-Verano,Riego,Tonelada,Frijol,8.75,8.75,0.0,0.79,13358.8,92309.31
2020,Oaxaca,Valles Centrales,Miahuatlán,Sitio de Xitlapehua,Primavera-Verano,Temporal,Tonelada,Frijol,30.0,30.0,0.0,0.74,13773.78,305777.92
2020,Oaxaca,Valles Centrales,Miahuatlán,Sitio de Xitlapehua,Primavera-Verano,Temporal,Tonelada,Maíz grano,658.0,658.0,0.0,1.0,3805.02,2503703.16
2020,Oaxaca,Valles Centrales,Miahuatlán,Sitio de Xitlapehua,Perennes,Temporal,Tonelada,Agave,337.85,122.2,0.0,67.15,3624.16,29738878.44
2020,Oaxaca,Valles Centrales,Miahuatlán,Taniche,Otoño-Invierno,Riego,Tonelada,Chile verde,4.16,4.16,0.0,6.1,13846.88,351433.81
2020,Oaxaca,Valles Centrales,Miahuatlán,Taniche,Otoño-Invierno,Riego,Tonelada,Maíz grano,105.0,105.0,0.0,2.73,3735.05,1070278.58
2020,Oaxaca,Valles Centrales,Miahuatlán,Taniche,Primavera-Verano,Riego,Tonelada,Frijol,14.35,14.35,0.0,0.8,13519.55,155204.43
2020,Oaxaca,Valles Centrales,Miahuatlán,Taniche,Primavera-Verano,Riego,Tonelada,Maíz grano,24.5,24.5,0.0,2.38,3733.81,217718.46
2020,Oaxaca,Valles Centrales,Miahuatlán,Taniche,Primavera-Verano,Temporal,Tonelada,Frijol,11.0,11.0,0.0,0.76,13645.85,114079.31
2020,Oaxaca,Valles Centrales,Miahuatlán,Taniche,Primavera-Verano,Temporal,Tonelada,Maíz grano,507.0,507.0,0.0,1.15,3815.01,2224341.58
2020,Oaxaca,Valles Centrales,Miahuatlán,Taniche,Perennes,Riego,Tonelada,Alfalfa verde,24.5,24.5,0.0,79.8,457.07,893617.56
2020,Oaxaca,Valles Centrales,Miahuatlán,Taniche,Perennes,Temporal,Tonelada,Agave,6.6,1.0,0.0,65.6,3641.32,238870.59
2020,Oaxaca,Valles Centrales,Miahuatlán,Yogana,Otoño-Invierno,Riego,Tonelada,Tomate rojo (jitomate),0.15,0.15,0.0,224.93,6609.41,223001.49
2020,Oaxaca,Valles Centrales,Miahuatlán,Yogana,Primavera-Verano,Riego,Tonelada,Frijol,8.7,8.7,0.0,0.81,13613.9,95978.0
2020,Oaxaca,Valles Centrales,Miahuatlán,Yogana,Primavera-Verano,Riego,Tonelada,Maíz grano,44.3,44.3,0.0,2.44,3876.19,418977.38
2020,Oaxaca,Valles Centrales,Miahuatlán,Yogana,Primavera-Verano,Riego,Tonelada,Tomate rojo (jitomate),1.25,1.25,0.0,230.2,8069.98,2322136.75
2020,Oaxaca,Valles Centrales,Miahuatlán,Yogana,Primavera-Verano,Temporal,Tonelada,Frijol,10.0,10.0,0.0,0.78,13753.04,107273.71
2020,Oaxaca,Valles Centrales,Miahuatlán,Yogana,Primavera-Verano,Temporal,Tonelada,Maíz grano,471.2,471.2,0.0,1.14,3843.37,2064543.06
2020,Oaxaca,Valles Centrales,Miahuatlán,Yogana,Perennes,Temporal,Tonelada,Agave,181.15,72.15,0.0,66.85,3581.4,17273915.92
2020,Oaxaca,Valles Centrales,Sola de Vega,San Francisco Cahuacuá,Otoño-Invierno,Riego,Tonelada,Frijol,9.5,9.5,0.0,0.94,14453.24,129067.43
2020,Oaxaca,Valles Centrales,Sola de Vega,San Francisco Cahuacuá,Otoño-Invierno,Riego,Tonelada,Maíz grano,28.6,28.6,0.0,2.89,3727.38,307881.59
2020,Oaxaca,Valles Centrales,Sola de Vega,San Francisco Cahuacuá,Otoño-Invierno,Riego,Tonelada,Sorgo forrajero en verde,22.0,22.0,0.0,36.11,473.34,376030.76
2020,Oaxaca,Valles Centrales,Sola de Vega,San Francisco Cahuacuá,Primavera-Verano,Riego,Tonelada,Maíz grano,12.0,12.0,0.0,2.45,3550.92,104397.05
2020,Oaxaca,Valles Centrales,Sola de Vega,San Francisco Cahuacuá,Primavera-Verano,Temporal,Tonelada,Frijol,105.5,105.5,0.0,0.73,13958.58,1075089.83
2020,Oaxaca,Valles Centrales,Sola de Vega,San Francisco Cahuacuá,Primavera-Verano,Temporal,Tonelada,Maíz grano,1412.55,1412.55,0.0,1.15,3685.11,5986276.94
2020,Oaxaca,Valles Centrales,Sola de Vega,San Francisco Cahuacuá,Perennes,Riego,Tonelada,Aguacate,3.85,3.0,0.0,7.02,26763.97,563649.21
2020,Oaxaca,Valles Centrales,Sola de Vega,San Francisco Cahuacuá,Perennes,Riego,Tonelada,Alfalfa verde,6.5,6.5,0.0,81.32,455.25,240636.05
2020,Oaxaca,Valles Centrales,Sola de Vega,San Francisco Cahuacuá,Perennes,Temporal,Tonelada,Agave,33.0,8.0,0.0,65.22,3567.8,1861535.33
2020,Oaxaca,Valles Centrales,Sola de Vega,San Francisco Cahuacuá,Perennes,Temporal,Tonelada,Café cereza,80.87,78.62,0.0,1.47,4717.27,545127.72
2020,Oaxaca,Valles Centrales,Sola de Vega,San Francisco Sola,Otoño-Invierno,Riego,Tonelada,Frijol,6.0,6.0,0.0,0.92,13901.66,76737.16
2020,Oaxaca,Valles Centrales,Sola de Vega,San Francisco Sola,Otoño-Invierno,Riego,Tonelada,Maíz grano,31.2,31.2,0.0,2.83,3856.78,340322.27
2020,Oaxaca,Valles Centrales,Sola de Vega,San Francisco Sola,Otoño-Invierno,Riego,Tonelada,Tomate verde,2.48,2.48,0.0,9.27,9013.54,207221.28
2020,Oaxaca,Valles Centrales,Sola de Vega,San Francisco Sola,Primavera-Verano,Riego,Tonelada,Frijol,2.4,2.4,0.0,0.72,14282.12,24708.07
2020,Oaxaca,Valles Centrales,Sola de Vega,San Francisco Sola,Primavera-Verano,Temporal,Tonelada,Frijol,76.0,76.0,0.0,0.75,13992.48,797571.36
2020,Oaxaca,Valles Centrales,Sola de Vega,San Francisco Sola,Primavera-Verano,Temporal,Tonelada,Maíz grano,315.2,315.2,0.0,1.04,3612.12,1184089.06
2020,Oaxaca,Valles Centrales,Sola de Vega,San Francisco Sola,Perennes,Riego,Tonelada,Aguacate,6.8,6.3,0.0,6.86,25682.46,1109995.92
2020,Oaxaca,Valles Centrales,Sola de Vega,San Francisco Sola,Perennes,Riego,Tonelada,Alfalfa verde,20.5,20.5,0.0,80.54,456.2,753218.13
2020,Oaxaca,Valles Centrales,Sola de Vega,San Francisco Sola,Perennes,Temporal,Tonelada,Agave,37.0,7.0,0.0,64.85,3436.07,1559803.98
2020,Oaxaca,Valles Centrales,Sola de Vega,San Ildefonso Sola,Otoño-Invierno,Riego,Tonelada,Frijol,7.0,7.0,0.0,0.93,14308.91,93151.0
2020,Oaxaca,Valles Centrales,Sola de Vega,San Ildefonso Sola,Otoño-Invierno,Riego,Tonelada,Maíz grano,21.0,21.0,0.0,2.74,3749.45,215668.36
